chunk_id,record_type,intent,category,subcategory,title,user_question,question_variants,chatbot_answer,detailed_context,procedure,fee_information,limit_information,eligibility,required_documents,channel,ussd_code,security_notice,escalation_condition,keywords,language,source_url,source_title,collected_at,confidence_score,validation_status
KB0389,merchant,devenir_marchand,Marchand Online — partenaires,,Kinda,Puis-je payer chez Kinda avec Moov Money ?,Est-ce que Kinda accepte Moov Money ? | Puis-je payer chez Kinda avec Moov Money ? | marchand kinda,Kinda est listé comme partenaire Marchand Online — partenaires dans la catégorie Services.,Kinda est listé comme partenaire Marchand Online — partenaires dans la catégorie Services. | Channel: Marchand Online — partenaires | Merchant category: Services | Location: Non précisé,,,,,,Marchand Online — partenaires,,,,"Marchand Online — partenaires, Kinda, devenir_marchand, Services",fr,https://moovmoney.ga/marchand/moov-money-online-marchand/,Kinda,2026-07-21,0.95,Official public source
KB0390,partner,consulter_partenaires,GIMACPAY,,Gabon,Quelle est la relation entre Gabon et ce service Moov Money ?,Gabon est-il couvert par ce service ? | Quel est le rôle de Gabon ? | partenaire gabon,"Gabon est référencé dans le périmètre GIMACPAY, avec le rôle suivant : CEMAC.",Gabon — CEMAC. | Partner type: Pays | Role: CEMAC | Scope: GIMACPAY,,,,,,,,,,"GIMACPAY, Gabon, consulter_partenaires, CEMAC",fr,https://moovmoney.ga/services/interoperabilite-gimacpay/,Gabon,2026-07-21,0.95,Official public source
KB0391,partner,consulter_partenaires,GIMACPAY,,Cameroun,Quelle est la relation entre Cameroun et ce service Moov Money ?,Cameroun est-il couvert par ce service ? | Quel est le rôle de Cameroun ? | partenaire cameroun,"Cameroun est référencé dans le périmètre GIMACPAY, avec le rôle suivant : CEMAC.",Cameroun — CEMAC. | Partner type: Pays | Role: CEMAC | Scope: GIMACPAY,,,,,,,,,,"GIMACPAY, Cameroun, consulter_partenaires, CEMAC",fr,https://moovmoney.ga/services/interoperabilite-gimacpay/,Cameroun,2026-07-21,0.95,Official public source
KB0392,partner,consulter_partenaires,GIMACPAY,,Congo,Quelle est la relation entre Congo et ce service Moov Money ?,Congo est-il couvert par ce service ? | Quel est le rôle de Congo ? | partenaire congo,"Congo est référencé dans le périmètre GIMACPAY, avec le rôle suivant : CEMAC.",Congo — CEMAC. | Partner type: Pays | Role: CEMAC | Scope: GIMACPAY,,,,,,,,,,"GIMACPAY, Congo, consulter_partenaires, CEMAC",fr,https://moovmoney.ga/services/interoperabilite-gimacpay/,Congo,2026-07-21,0.95,Official public source
KB0393,partner,consulter_partenaires,GIMACPAY,,Tchad,Quelle est la relation entre Tchad et ce service Moov Money ?,Tchad est-il couvert par ce service ? | Quel est le rôle de Tchad ? | partenaire tchad,"Tchad est référencé dans le périmètre GIMACPAY, avec le rôle suivant : CEMAC.",Tchad — CEMAC. | Partner type: Pays | Role: CEMAC | Scope: GIMACPAY,,,,,,,,,,"GIMACPAY, Tchad, consulter_partenaires, CEMAC",fr,https://moovmoney.ga/services/interoperabilite-gimacpay/,Tchad,2026-07-21,0.95,Official public source
KB0394,partner,consulter_partenaires,GIMACPAY,,République centrafricaine,Quelle est la relation entre République centrafricaine et ce service Moov Money ?,République centrafricaine est-il couvert par ce service ? | Quel est le rôle de République centrafricaine ? | partenaire republique centrafricaine,"République centrafricaine est référencé dans le périmètre GIMACPAY, avec le rôle suivant : CEMAC.",République centrafricaine — CEMAC. | Partner type: Pays | Role: CEMAC | Scope: GIMACPAY,,,,,,,,,,"GIMACPAY, République centrafricaine, consulter_partenaires, CEMAC",fr,https://moovmoney.ga/services/interoperabilite-gimacpay/,République centrafricaine,2026-07-21,0.95,Official public source
KB0395,partner,consulter_partenaires,GIMACPAY,,Guinée équatoriale,Quelle est la relation entre Guinée équatoriale et ce service Moov Money ?,Guinée équatoriale est-il couvert par ce service ? | Quel est le rôle de Guinée équatoriale ? | partenaire guinee equatoriale,"Guinée équatoriale est référencé dans le périmètre GIMACPAY, avec le rôle suivant : CEMAC.",Guinée équatoriale — CEMAC. | Partner type: Pays | Role: CEMAC | Scope: GIMACPAY,,,,,,,,,,"GIMACPAY, Guinée équatoriale, consulter_partenaires, CEMAC",fr,https://moovmoney.ga/services/interoperabilite-gimacpay/,Guinée équatoriale,2026-07-21,0.95,Official public source
KB0396,partner,consulter_partenaires,GIMACPAY,,Orange Money,Quelle est la relation entre Orange Money et ce service Moov Money ?,Orange Money est-il couvert par ce service ? | Quel est le rôle de Orange Money ? | partenaire orange money,"Orange Money est référencé dans le périmètre GIMACPAY, avec le rôle suivant : Interopérabilité.",Orange Money — Interopérabilité. | Partner type: Opérateur/banque | Role: Interopérabilité | Scope: GIMACPAY,,,,,,,,,,"GIMACPAY, Orange Money, consulter_partenaires, Interopérabilité",fr,https://moovmoney.ga/services/interoperabilite-gimacpay/,Orange Money,2026-07-21,0.95,Official public source
KB0397,partner,consulter_partenaires,GIMACPAY,,MTN,Quelle est la relation entre MTN et ce service Moov Money ?,MTN est-il couvert par ce service ? | Quel est le rôle de MTN ? | partenaire mtn,"MTN est référencé dans le périmètre GIMACPAY, avec le rôle suivant : Interopérabilité.",MTN — Interopérabilité. | Partner type: Opérateur/banque | Role: Interopérabilité | Scope: GIMACPAY,,,,,,,,,,"GIMACPAY, MTN, consulter_partenaires, Interopérabilité",fr,https://moovmoney.ga/services/interoperabilite-gimacpay/,MTN,2026-07-21,0.95,Official public source
KB0398,partner,consulter_partenaires,GIMACPAY,,CBC,Quelle est la relation entre CBC et ce service Moov Money ?,CBC est-il couvert par ce service ? | Quel est le rôle de CBC ? | partenaire cbc,"CBC est référencé dans le périmètre GIMACPAY, avec le rôle suivant : Interopérabilité.",CBC — Interopérabilité. | Partner type: Opérateur/banque | Role: Interopérabilité | Scope: GIMACPAY,,,,,,,,,,"GIMACPAY, CBC, consulter_partenaires, Interopérabilité",fr,https://moovmoney.ga/services/interoperabilite-gimacpay/,CBC,2026-07-21,0.95,Official public source
KB0399,partner,consulter_partenaires,GIMACPAY,,BICEC,Quelle est la relation entre BICEC et ce service Moov Money ?,BICEC est-il couvert par ce service ? | Quel est le rôle de BICEC ? | partenaire bicec,"BICEC est référencé dans le périmètre GIMACPAY, avec le rôle suivant : Interopérabilité.",BICEC — Interopérabilité. | Partner type: Opérateur/banque | Role: Interopérabilité | Scope: GIMACPAY,,,,,,,,,,"GIMACPAY, BICEC, consulter_partenaires, Interopérabilité",fr,https://moovmoney.ga/services/interoperabilite-gimacpay/,BICEC,2026-07-21,0.95,Official public source
KB0400,partner,consulter_partenaires,GIMACPAY,,CCA Bank,Quelle est la relation entre CCA Bank et ce service Moov Money ?,CCA Bank est-il couvert par ce service ? | Quel est le rôle de CCA Bank ? | partenaire cca bank,"CCA Bank est référencé dans le périmètre GIMACPAY, avec le rôle suivant : Interopérabilité.",CCA Bank — Interopérabilité. | Partner type: Opérateur/banque | Role: Interopérabilité | Scope: GIMACPAY,,,,,,,,,,"GIMACPAY, CCA Bank, consulter_partenaires, Interopérabilité",fr,https://moovmoney.ga/services/interoperabilite-gimacpay/,CCA Bank,2026-07-21,0.95,Official public source
KB0401,partner,consulter_partenaires,GIMACPAY,,Express Union Mobile,Quelle est la relation entre Express Union Mobile et ce service Moov Money ?,Express Union Mobile est-il couvert par ce service ? | Quel est le rôle de Express Union Mobile ? | partenaire express union mobile,"Express Union Mobile est référencé dans le périmètre GIMACPAY, avec le rôle suivant : Interopérabilité.",Express Union Mobile — Interopérabilité. | Partner type: Opérateur/banque | Role: Interopérabilité | Scope: GIMACPAY,,,,,,,,,,"GIMACPAY, Express Union Mobile, consulter_partenaires, Interopérabilité",fr,https://moovmoney.ga/services/interoperabilite-gimacpay/,Express Union Mobile,2026-07-21,0.95,Official public source
KB0402,partner,consulter_partenaires,GIMACPAY,,YUP Société Générale,Quelle est la relation entre YUP Société Générale et ce service Moov Money ?,YUP Société Générale est-il couvert par ce service ? | Quel est le rôle de YUP Société Générale ? | partenaire yup societe generale,"YUP Société Générale est référencé dans le périmètre GIMACPAY, avec le rôle suivant : Interopérabilité.",YUP Société Générale — Interopérabilité. | Partner type: Opérateur/banque | Role: Interopérabilité | Scope: GIMACPAY,,,,,,,,,,"GIMACPAY, YUP Société Générale, consulter_partenaires, Interopérabilité",fr,https://moovmoney.ga/services/interoperabilite-gimacpay/,YUP Société Générale,2026-07-21,0.95,Official public source
KB0403,partner,consulter_partenaires,GIMACPAY,,Ananas Money,Quelle est la relation entre Ananas Money et ce service Moov Money ?,Ananas Money est-il couvert par ce service ? | Quel est le rôle de Ananas Money ? | partenaire ananas money,"Ananas Money est référencé dans le périmètre GIMACPAY, avec le rôle suivant : Interopérabilité.",Ananas Money — Interopérabilité. | Partner type: Opérateur/banque | Role: Interopérabilité | Scope: GIMACPAY,,,,,,,,,,"GIMACPAY, Ananas Money, consulter_partenaires, Interopérabilité",fr,https://moovmoney.ga/services/interoperabilite-gimacpay/,Ananas Money,2026-07-21,0.95,Official public source
KB0404,partner,consulter_partenaires,GIMACPAY,,La Régionale,Quelle est la relation entre La Régionale et ce service Moov Money ?,La Régionale est-il couvert par ce service ? | Quel est le rôle de La Régionale ? | partenaire la regionale,"La Régionale est référencé dans le périmètre GIMACPAY, avec le rôle suivant : Interopérabilité.",La Régionale — Interopérabilité. | Partner type: Opérateur/banque | Role: Interopérabilité | Scope: GIMACPAY,,,,,,,,,,"GIMACPAY, La Régionale, consulter_partenaires, Interopérabilité",fr,https://moovmoney.ga/services/interoperabilite-gimacpay/,La Régionale,2026-07-21,0.95,Official public source
KB0405,partner,consulter_partenaires,GIMACPAY,,UBC,Quelle est la relation entre UBC et ce service Moov Money ?,UBC est-il couvert par ce service ? | Quel est le rôle de UBC ? | partenaire ubc,"UBC est référencé dans le périmètre GIMACPAY, avec le rôle suivant : Interopérabilité.",UBC — Interopérabilité. | Partner type: Opérateur/banque | Role: Interopérabilité | Scope: GIMACPAY,,,,,,,,,,"GIMACPAY, UBC, consulter_partenaires, Interopérabilité",fr,https://moovmoney.ga/services/interoperabilite-gimacpay/,UBC,2026-07-21,0.95,Official public source
KB0406,partner,consulter_partenaires,GIMACPAY,,Afriland,Quelle est la relation entre Afriland et ce service Moov Money ?,Afriland est-il couvert par ce service ? | Quel est le rôle de Afriland ? | partenaire afriland,"Afriland est référencé dans le périmètre GIMACPAY, avec le rôle suivant : Interopérabilité.",Afriland — Interopérabilité. | Partner type: Opérateur/banque | Role: Interopérabilité | Scope: GIMACPAY,,,,,,,,,,"GIMACPAY, Afriland, consulter_partenaires, Interopérabilité",fr,https://moovmoney.ga/services/interoperabilite-gimacpay/,Afriland,2026-07-21,0.95,Official public source
KB0407,partner,consulter_partenaires,GIMACPAY,,CCEI Mobile,Quelle est la relation entre CCEI Mobile et ce service Moov Money ?,CCEI Mobile est-il couvert par ce service ? | Quel est le rôle de CCEI Mobile ? | partenaire ccei mobile,"CCEI Mobile est référencé dans le périmètre GIMACPAY, avec le rôle suivant : Interopérabilité.",CCEI Mobile — Interopérabilité. | Partner type: Opérateur/banque | Role: Interopérabilité | Scope: GIMACPAY,,,,,,,,,,"GIMACPAY, CCEI Mobile, consulter_partenaires, Interopérabilité",fr,https://moovmoney.ga/services/interoperabilite-gimacpay/,CCEI Mobile,2026-07-21,0.95,Official public source
KB0408,partner,consulter_partenaires,GIMACPAY,,Moov Tchad,Quelle est la relation entre Moov Tchad et ce service Moov Money ?,Moov Tchad est-il couvert par ce service ? | Quel est le rôle de Moov Tchad ? | partenaire moov tchad,"Moov Tchad est référencé dans le périmètre GIMACPAY, avec le rôle suivant : Interopérabilité.",Moov Tchad — Interopérabilité. | Partner type: Opérateur/banque | Role: Interopérabilité | Scope: GIMACPAY,,,,,,,,,,"GIMACPAY, Moov Tchad, consulter_partenaires, Interopérabilité",fr,https://moovmoney.ga/services/interoperabilite-gimacpay/,Moov Tchad,2026-07-21,0.95,Official public source
KB0409,partner,consulter_partenaires,GIMACPAY,,Airtel Tchad,Quelle est la relation entre Airtel Tchad et ce service Moov Money ?,Airtel Tchad est-il couvert par ce service ? | Quel est le rôle de Airtel Tchad ? | partenaire airtel tchad,"Airtel Tchad est référencé dans le périmètre GIMACPAY, avec le rôle suivant : Interopérabilité.",Airtel Tchad — Interopérabilité. | Partner type: Opérateur/banque | Role: Interopérabilité | Scope: GIMACPAY,,,,,,,,,,"GIMACPAY, Airtel Tchad, consulter_partenaires, Interopérabilité",fr,https://moovmoney.ga/services/interoperabilite-gimacpay/,Airtel Tchad,2026-07-21,0.95,Official public source
KB0410,partner,consulter_partenaires,GIMACPAY,,Airtel Congo,Quelle est la relation entre Airtel Congo et ce service Moov Money ?,Airtel Congo est-il couvert par ce service ? | Quel est le rôle de Airtel Congo ? | partenaire airtel congo,"Airtel Congo est référencé dans le périmètre GIMACPAY, avec le rôle suivant : Interopérabilité.",Airtel Congo — Interopérabilité. | Partner type: Opérateur/banque | Role: Interopérabilité | Scope: GIMACPAY,,,,,,,,,,"GIMACPAY, Airtel Congo, consulter_partenaires, Interopérabilité",fr,https://moovmoney.ga/services/interoperabilite-gimacpay/,Airtel Congo,2026-07-21,0.95,Official public source
KB0411,partner,consulter_partenaires,GIMACPAY,,MTN MoMo,Quelle est la relation entre MTN MoMo et ce service Moov Money ?,MTN MoMo est-il couvert par ce service ? | Quel est le rôle de MTN MoMo ? | partenaire mtn momo,"MTN MoMo est référencé dans le périmètre GIMACPAY, avec le rôle suivant : Interopérabilité.",MTN MoMo — Interopérabilité. | Partner type: Opérateur/banque | Role: Interopérabilité | Scope: GIMACPAY,,,,,,,,,,"GIMACPAY, MTN MoMo, consulter_partenaires, Interopérabilité",fr,https://moovmoney.ga/services/interoperabilite-gimacpay/,MTN MoMo,2026-07-21,0.95,Official public source
KB0412,partner,consulter_partenaires,GIMACPAY,,BCI Congo,Quelle est la relation entre BCI Congo et ce service Moov Money ?,BCI Congo est-il couvert par ce service ? | Quel est le rôle de BCI Congo ? | partenaire bci congo,"BCI Congo est référencé dans le périmètre GIMACPAY, avec le rôle suivant : Interopérabilité.",BCI Congo — Interopérabilité. | Partner type: Opérateur/banque | Role: Interopérabilité | Scope: GIMACPAY,,,,,,,,,,"GIMACPAY, BCI Congo, consulter_partenaires, Interopérabilité",fr,https://moovmoney.ga/services/interoperabilite-gimacpay/,BCI Congo,2026-07-21,0.95,Official public source
KB0413,partner,consulter_partenaires,GIMACPAY,,BGFI Congo,Quelle est la relation entre BGFI Congo et ce service Moov Money ?,BGFI Congo est-il couvert par ce service ? | Quel est le rôle de BGFI Congo ? | partenaire bgfi congo,"BGFI Congo est référencé dans le périmètre GIMACPAY, avec le rôle suivant : Interopérabilité.",BGFI Congo — Interopérabilité. | Partner type: Opérateur/banque | Role: Interopérabilité | Scope: GIMACPAY,,,,,,,,,,"GIMACPAY, BGFI Congo, consulter_partenaires, Interopérabilité",fr,https://moovmoney.ga/services/interoperabilite-gimacpay/,BGFI Congo,2026-07-21,0.95,Official public source
